POZO,FECHA,AGUA_INYECTADA,PIA
well_6,31/05/2022,0,0
well_6,1/06/2022,843,1419
well_6,2/06/2022,1182,1420
well_6,3/06/2022,914,1444
well_6,4/06/2022,1460,1474
well_6,5/06/2022,1505,1478
well_6,6/06/2022,1441,1526
well_6,7/06/2022,1452,1557
well_6,8/06/2022,1451,1560
well_6,9/06/2022,1441,1562
well_6,10/06/2022,1390,1562
well_6,11/06/2022,1377,1545
well_6,12/06/2022,1405,1580
well_6,13/06/2022,1276,1264
well_6,14/06/2022,1273,1580
well_6,15/06/2022,1394,1648
well_6,16/06/2022,1317,1616
well_6,17/06/2022,1289,1768
well_6,18/06/2022,1446,1789
well_6,19/06/2022,1440,1760
well_6,20/06/2022,1420,1781
well_6,21/06/2022,1404,1781
well_6,22/06/2022,1416,1781
well_6,23/06/2022,1408,1790
well_6,24/06/2022,1377,1796
well_6,25/06/2022,1386,1800
well_6,26/06/2022,1411,1802
well_6,27/06/2022,1435,1806
well_6,28/06/2022,1455,1802
well_6,29/06/2022,1472,1792
well_6,30/06/2022,1428,1790
well_6,1/07/2022,1484,1800
well_6,2/07/2022,1516,1797
well_6,3/07/2022,1519,1796
well_6,4/07/2022,1551,1795
well_6,5/07/2022,751,1795
well_6,6/07/2022,1338,1749
well_6,7/07/2022,985,1749
well_6,8/07/2022,1519,1711
well_6,9/07/2022,1550,1727
well_6,10/07/2022,1548,1749
well_6,11/07/2022,1547,1756
well_6,12/07/2022,1416,1718
well_6,13/07/2022,1632,1747
well_6,14/07/2022,1324,1706
well_6,15/07/2022,1536,1726
well_6,16/07/2022,1516,1738
well_6,17/07/2022,1526,1743
well_6,18/07/2022,1523,1742
well_6,19/07/2022,1498,1745
well_6,20/07/2022,1495,1748
well_6,21/07/2022,1287,1733
well_6,22/07/2022,1484,1754
well_6,23/07/2022,1525,1765
well_6,24/07/2022,1423,1758
well_6,25/07/2022,1514,1785
well_6,26/07/2022,1541,1793
well_6,27/07/2022,1546,1792
well_6,28/07/2022,1569,1798
well_6,29/07/2022,1565,1804
well_6,3/10/2023,1498,1136
well_6,4/10/2023,1539,1155
well_6,5/10/2023,1542,1170
well_6,6/10/2023,1602,1654
well_6,7/10/2023,1335,1598
well_6,8/10/2023,1714,1620
well_6,9/10/2023,1608,1620
well_6,10/10/2023,1814,1615
well_6,11/10/2023,1787,1559
well_6,12/10/2023,1781,1620
well_6,13/10/2023,1604,1640
well_6,14/10/2023,1760,1674
well_6,15/10/2023,1043,1330
well_6,16/10/2023,1422,1224
well_6,17/10/2023,1575,1455
well_6,18/10/2023,1504,1455
well_6,19/10/2023,559,1305
well_6,20/10/2023,1628,1316
well_6,21/10/2023,147,1265
well_6,22/10/2023,1663,1288
well_6,23/10/2023,1659,1301
well_6,24/10/2023,1660,1311
well_6,25/10/2023,1630,1315
well_6,26/10/2023,157,1315
well_6,27/10/2023,1566,1370
well_6,28/10/2023,1474,605
well_6,29/10/2023,873,605
well_6,30/10/2023,1153,650
well_6,31/10/2023,979,650
well_6,1/11/2023,729,421
well_6,2/11/2023,955,1288
well_6,3/11/2023,1606,747
well_6,4/11/2023,1662,1344
well_6,5/11/2023,1630,1344
well_6,6/11/2023,1634,1341
well_6,7/11/2023,1583,1336
well_6,8/11/2023,1662,1361
well_6,9/11/2023,1664,1354
well_6,10/11/2023,1653,1350
well_6,11/11/2023,1574,1360
well_6,12/11/2023,1491,1340
well_6,13/11/2023,1487,1290
well_6,14/11/2023,1383,1322
well_6,15/11/2023,1646,1362
well_6,16/11/2023,1691,1359
well_6,17/11/2023,1661,1369
well_6,18/11/2023,1656,1544
well_6,19/11/2023,1673,1549
well_6,20/11/2023,1445,1553
well_6,21/11/2023,1626,1555
well_6,22/11/2023,1579,1383
well_6,23/11/2023,1661,1379
well_6,24/11/2023,1599,1387
well_6,25/11/2023,1599,1374
well_6,26/11/2023,1651,1380
well_6,27/11/2023,1657,1385
well_6,28/11/2023,1640,1388
well_6,29/11/2023,1611,1389
well_6,30/11/2023,1529,1367
well_6,1/12/2023,1555,1375
well_6,2/12/2023,1514,1376
well_6,3/12/2023,1554,1392
well_6,4/12/2023,1544,1398
well_6,5/12/2023,1419,1375
well_6,6/12/2023,1626,1380
well_6,7/12/2023,1640,1376
well_6,8/12/2023,1660,1381
well_6,9/12/2023,1580,1340
well_6,10/12/2023,1641,1381
well_6,11/12/2023,1586,1436
well_6,12/12/2023,1577,1461
well_6,13/12/2023,1556,1472
well_6,14/12/2023,1583,1478
well_6,15/12/2023,1601,1484
well_6,16/12/2023,1603,1481
well_6,17/12/2023,1610,1488
well_6,18/12/2023,1501,1510
well_6,19/12/2023,1594,1576
well_6,20/12/2023,1596,1608
well_6,21/12/2023,1637,1560
well_6,22/12/2023,1606,1585
well_6,23/12/2023,1604,1600
well_6,24/12/2023,1545,1610
well_6,25/12/2023,1636,1648
well_6,26/12/2023,1685,1688
well_6,27/12/2023,1717,1697
well_6,28/12/2023,1714,1638
well_6,29/12/2023,1735,1675
well_6,30/12/2023,1704,1711
well_6,31/12/2023,1778,1760
well_6,1/01/2024,1729,1762
well_6,2/01/2024,1685,1788
well_6,3/01/2024,1719,1792
well_6,4/01/2024,1714,1790
well_6,5/01/2024,1626,1548
well_6,6/01/2024,1563,1567
well_6,7/01/2024,1580,1587
well_6,8/01/2024,1620,1589
well_6,9/01/2024,1634,1593
well_6,10/01/2024,1616,1604
well_6,11/01/2024,1577,1609
well_6,12/01/2024,1579,1634
well_6,13/01/2024,1569,1639
well_6,14/01/2024,1583,1645
well_6,15/01/2024,1585,1640
well_6,16/01/2024,1576,1640
well_6,17/01/2024,1594,1640
well_6,18/01/2024,1629,1666
well_6,19/01/2024,1629,1695
well_6,20/01/2024,1663,1693
well_6,21/01/2024,1655,1691
well_6,22/01/2024,1550,1576
well_6,23/01/2024,1694,1595
well_6,24/01/2024,1678,1626
well_6,25/01/2024,1635,1538
well_6,26/01/2024,1723,1571
well_6,27/01/2024,1709,1568
well_6,28/01/2024,1687,1582
well_6,29/01/2024,1687,1595
well_6,30/01/2024,1696,1545
well_6,31/01/2024,1290,1545
well_6,1/02/2024,865,1573
well_6,2/02/2024,1816,1500
well_6,3/02/2024,1754,1500
well_6,4/02/2024,1731,1510
well_6,5/02/2024,1673,1500
well_6,6/02/2024,1708,1476
well_6,7/02/2024,1759,1657
well_6,8/02/2024,1713,1475
well_6,9/02/2024,1579,1463
well_6,10/02/2024,954,1463
well_6,11/02/2024,1091,1409
well_6,12/02/2024,1749,1422
well_6,13/02/2024,1747,1457
well_6,14/02/2024,1747,1487
well_6,15/02/2024,1764,1519
well_6,16/02/2024,1763,1572
well_6,17/02/2024,1745,1540
well_6,18/02/2024,1772,1571
well_6,19/02/2024,1766,1578
well_6,20/02/2024,1763,1589
well_6,21/02/2024,1754,1607
well_6,22/02/2024,1763,1600
well_6,23/02/2024,1751,1635
well_6,24/02/2024,1748,1665
well_6,25/02/2024,1781,1686
well_6,26/02/2024,1774,1675
well_6,27/02/2024,1774,1660
well_6,28/02/2024,1788,1665
well_6,29/02/2024,1800,1675
well_6,1/03/2024,1805,1683
well_6,2/03/2024,1789,1680
well_6,3/03/2024,1703,1586
well_6,4/03/2024,1788,1602
well_6,5/03/2024,1810,1625
well_6,6/03/2024,1675,1602
well_6,7/03/2024,1819,1585
well_6,8/03/2024,1731,1546
well_6,9/03/2024,1779,1586
well_6,10/03/2024,1736,1565
well_6,11/03/2024,1728,1577
well_6,12/03/2024,1757,1612
well_6,13/03/2024,1759,1622
well_6,14/03/2024,1741,1653
well_6,15/03/2024,1744,1660
well_6,16/03/2024,1763,1675
well_6,17/03/2024,1737,1685
well_6,18/03/2024,1749,1670
well_6,19/03/2024,1745,1710
well_6,20/03/2024,1721,1710
well_6,21/03/2024,1744,1715
well_6,22/03/2024,1744,1724
well_6,23/03/2024,1746,1700
well_6,24/03/2024,1735,1718
well_6,25/03/2024,1646,1666
well_6,26/03/2024,1774,1682
well_6,27/03/2024,1775,1687
well_6,28/03/2024,1675,1627
well_6,29/03/2024,1774,1642
well_6,30/03/2024,1729,1633
well_6,31/03/2024,1754,1585
well_6,1/04/2024,1767,1605
well_6,2/04/2024,1757,1627
well_6,3/04/2024,1777,1634
well_6,4/04/2024,1777,1644
well_6,5/04/2024,1697,1610
well_6,6/04/2024,1726,1645
well_6,7/04/2024,1751,1652
well_6,8/04/2024,1757,1653
well_6,9/04/2024,1771,1641
well_6,10/04/2024,1762,1655
well_6,11/04/2024,1741,1676
well_6,12/04/2024,1728,1689
well_6,13/04/2024,1461,1523
well_6,14/04/2024,1689,1548
well_6,15/04/2024,1714,1562
well_6,16/04/2024,1430,1533
well_6,17/04/2024,1742,1552
well_6,18/04/2024,1711,1578
well_6,19/04/2024,1690,1578
well_6,20/04/2024,1684,1578
well_6,21/04/2024,1693,1578
well_6,22/04/2024,1705,1578
well_6,23/04/2024,1698,1578
well_6,24/04/2024,1746,1611
well_6,25/04/2024,1764,1617
well_6,26/04/2024,1772,1625
well_6,27/04/2024,1758,1638
well_6,28/04/2024,1355,1638
well_6,29/04/2024,1086,1568
well_6,30/04/2024,1596,1514
well_6,1/05/2024,1690,1558
well_6,2/05/2024,1712,1582
well_6,3/05/2024,1488,1541
well_6,4/05/2024,1720,1568
well_6,5/05/2024,1742,1583
well_6,6/05/2024,1744,1533
well_6,7/05/2024,1780,1583
well_6,8/05/2024,1765,1664
well_6,9/05/2024,1775,1675
well_6,10/05/2024,1788,1690
well_6,11/05/2024,1689,1609
well_6,12/05/2024,1708,1625
well_6,13/05/2024,1700,1632
well_6,14/05/2024,1687,1643
well_6,15/05/2024,1693,1647
well_6,16/05/2024,1693,1642
well_6,17/05/2024,1654,1647
well_6,18/05/2024,1618,1655
well_6,19/05/2024,1602,1659
well_6,20/05/2024,1621,1659
well_6,21/05/2024,1647,1657
well_6,22/05/2024,1694,1642
well_6,23/05/2024,1610,1608
well_6,24/05/2024,1594,1559
well_6,25/05/2024,1559,1576
well_6,26/05/2024,1766,1587
well_6,27/05/2024,1836,1648
well_6,28/05/2024,1874,1649
well_6,29/05/2024,1916,1657
well_6,30/05/2024,1964,1652
well_6,31/05/2024,1625,1631
well_6,1/06/2024,1906,1670
well_6,2/06/2024,1943,1619
well_6,3/06/2024,1993,1682
well_6,4/06/2024,2013,1661
well_6,5/06/2024,2063,1678
well_6,6/06/2024,2034,1610
well_6,7/06/2024,2061,1643
well_6,8/06/2024,1923,1104
well_6,9/06/2024,2026,1477
well_6,10/06/2024,2068,1631
well_6,11/06/2024,1893,1169
well_6,12/06/2024,1918,1436
well_6,13/06/2024,2056,1486
well_6,14/06/2024,2124,1512
well_6,15/06/2024,2170,1520
well_6,16/06/2024,2165,1453
well_6,17/06/2024,2164,1481
well_6,18/06/2024,2245,1689
well_6,19/06/2024,1956,1195
well_6,20/06/2024,2032,1223
well_6,21/06/2024,2045,1268
well_6,22/06/2024,1998,1177
well_6,23/06/2024,2026,1239
well_6,24/06/2024,2057,1247
well_6,25/06/2024,2043,1204
well_6,26/06/2024,0,0
well_6,27/06/2024,515,1310
well_6,28/06/2024,1605,1523
well_6,29/06/2024,1579,1513
well_6,30/06/2024,1592,1511
well_6,1/07/2024,1626,1506
well_6,2/07/2024,1626,1498
well_6,3/07/2024,1619,1598
well_6,4/07/2024,1587,1606
well_6,5/07/2024,1611,1610
well_6,6/07/2024,1619,1680
well_6,7/07/2024,1573,1672
well_6,8/07/2024,1621,1662
well_6,9/07/2024,1559,1654
well_6,10/07/2024,1576,1688
well_6,11/07/2024,1538,1719
well_6,12/07/2024,1590,1496
well_6,13/07/2024,1574,1517
well_6,14/07/2024,1585,1523
well_6,15/07/2024,1579,1526
well_6,16/07/2024,1593,1533
well_6,17/07/2024,1596,1539
well_6,18/07/2024,1623,1547
well_6,19/07/2024,1615,1561
well_6,20/07/2024,1610,1561
well_6,21/07/2024,1615,1571
well_6,22/07/2024,1613,1606
well_6,23/07/2024,1216,1737
well_6,24/07/2024,1181,1740
well_6,25/07/2024,1219,1781
well_6,26/07/2024,1227,1780
well_6,27/07/2024,1284,1780
well_6,28/07/2024,1495,1525
well_6,29/07/2024,1736,1652
well_6,30/07/2024,1709,1646
well_6,31/07/2024,1723,1650
well_6,1/08/2024,1520,1755
well_6,2/08/2024,1340,1760
well_6,3/08/2024,1348,1760
well_6,4/08/2024,1363,1765
well_83,16/11/2021,539,1580
well_83,17/11/2021,632,1581
well_83,18/11/2021,665,1564
well_83,19/11/2021,647,1579
well_83,20/11/2021,631,1576
well_83,21/11/2021,623,1582
well_83,22/11/2021,612,1575
well_83,23/11/2021,589,1540
well_83,24/11/2021,617,1500
well_83,25/11/2021,528,1489
well_83,26/11/2021,300,1475
well_83,27/11/2021,593,1480
well_83,28/11/2021,571,1449
well_83,29/11/2021,572,1446
well_83,30/11/2021,596,1441
well_83,1/12/2021,407,0
well_83,2/12/2021,0,0
well_83,3/12/2021,0,0
well_83,4/12/2021,0,0
well_83,5/12/2021,0,0
well_83,6/12/2021,0,0
well_83,7/12/2021,0,0
well_83,8/12/2021,0,0
well_83,9/12/2021,947,1280
well_83,10/12/2021,1077,1300
well_83,11/12/2021,1011,1320
well_83,12/12/2021,874,1300
well_83,13/12/2021,1018,1340
well_83,14/12/2021,1007,1445
well_83,15/12/2021,946,926
well_83,16/12/2021,810,920
well_83,17/12/2021,1006,1137
well_83,18/12/2021,997,1129
well_83,19/12/2021,965,1127
well_83,20/12/2021,1023,1125
well_83,21/12/2021,1005,1122
well_83,22/12/2021,494,1109
well_83,23/12/2021,1045,1102
well_83,24/12/2021,1039,1120
well_83,25/12/2021,1007,1106
well_83,26/12/2021,971,1110
well_83,27/12/2021,1039,990
well_83,28/12/2021,1070,1005
well_83,29/12/2021,1053,1010
well_83,30/12/2021,1036,1111
well_83,31/12/2021,0,0
well_83,1/01/2022,1033,1104
well_83,2/01/2022,1030,1104
well_83,3/01/2022,1025,1085
well_83,4/01/2022,1022,1079
well_83,5/01/2022,1016,1080
well_83,6/01/2022,1008,1073
well_83,7/01/2022,1001,1075
well_83,8/01/2022,993,1084
well_83,9/01/2022,989,1084
well_83,10/01/2022,970,980
well_83,11/01/2022,935,980
well_83,12/01/2022,905,972
well_83,13/01/2022,900,970
well_83,14/01/2022,857,970
well_83,15/01/2022,848,1099
well_83,16/01/2022,849,1118
well_83,17/01/2022,849,1108
well_83,18/01/2022,832,1108
well_83,19/01/2022,830,1108
well_83,20/01/2022,822,1087
well_83,21/01/2022,648,1087
well_83,22/01/2022,909,1084
well_83,23/01/2022,898,1144
well_83,24/01/2022,957,1145
well_83,25/01/2022,955,1145
well_83,26/01/2022,960,1145
well_83,27/01/2022,943,1143
well_83,28/01/2022,925,1020
well_83,29/01/2022,719,1000
well_83,30/01/2022,906,990
well_83,31/01/2022,906,990
well_83,1/02/2022,902,998
well_83,2/02/2022,883,990
well_83,3/02/2022,874,970
well_83,4/02/2022,827,1435
well_83,5/02/2022,871,1101
well_83,6/02/2022,844,1096
well_83,7/02/2022,961,1096
well_83,8/02/2022,944,1202
well_83,9/02/2022,933,1202
well_83,10/02/2022,908,1234
well_83,11/02/2022,889,1208
well_83,12/02/2022,941,1228
well_83,13/02/2022,934,1219
well_83,14/02/2022,938,1209
well_83,15/02/2022,956,1224
well_83,16/02/2022,961,1227
well_83,17/02/2022,955,1189
well_83,18/02/2022,1017,1050
well_83,19/02/2022,1004,1060
well_83,20/02/2022,956,1040
well_83,21/02/2022,997,1060
well_83,22/02/2022,991,1050
well_83,23/02/2022,985,1060
well_83,24/02/2022,975,1070
well_83,25/02/2022,959,1196
well_83,26/02/2022,958,1193
well_83,27/02/2022,955,1198
well_83,28/02/2022,763,1233
well_83,1/03/2022,862,1230
well_83,2/03/2022,935,1232
well_83,3/03/2022,953,1205
well_83,4/03/2022,951,1201
well_83,5/03/2022,941,1153
well_83,6/03/2022,892,1105
well_83,7/03/2022,893,1272
well_83,8/03/2022,381,1258
well_83,9/03/2022,942,1249
well_83,10/03/2022,926,1214
well_83,11/03/2022,907,1090
well_83,12/03/2022,901,1090
well_83,13/03/2022,905,1080
well_83,14/03/2022,904,1070
well_83,15/03/2022,599,980
well_83,16/03/2022,915,1050
well_83,17/03/2022,892,950
well_83,18/03/2022,876,1054
well_83,19/03/2022,862,1047
well_83,20/03/2022,848,1026
well_83,21/03/2022,841,1026
well_83,22/03/2022,837,1006
well_83,23/03/2022,820,1003
well_83,24/03/2022,715,859
well_83,25/03/2022,729,931
well_83,26/03/2022,268,931
well_83,27/03/2022,0,0
well_83,28/03/2022,0,0
well_83,29/03/2022,0,0
well_83,30/03/2022,0,0
well_83,31/03/2022,0,0
well_83,1/04/2022,0,0
well_83,2/04/2022,0,0
well_83,3/04/2022,0,0
well_83,4/04/2022,0,0
well_83,5/04/2022,0,0
well_83,6/04/2022,0,0
well_83,7/04/2022,0,0
well_83,8/04/2022,0,0
well_83,9/04/2022,0,0
well_83,10/04/2022,0,0
well_83,11/04/2022,0,0
well_83,12/04/2022,0,0
well_83,13/04/2022,0,0
well_83,14/04/2022,0,0
well_83,15/04/2022,0,0
well_83,16/04/2022,0,0
well_83,17/04/2022,0,0
well_83,18/04/2022,0,0
well_83,19/04/2022,0,0
well_83,20/04/2022,0,0
well_83,21/04/2022,0,0
well_83,22/04/2022,0,0
well_83,23/04/2022,0,0
well_83,24/04/2022,0,0
well_83,25/04/2022,0,0
well_83,26/04/2022,0,0
well_83,27/04/2022,0,0
well_83,28/04/2022,0,0
well_83,29/04/2022,0,0
well_83,30/04/2022,0,0
well_83,1/05/2022,0,0
well_83,2/05/2022,0,0
well_83,3/05/2022,0,0
well_83,4/05/2022,0,0
well_83,5/05/2022,0,0
well_83,6/05/2022,0,0
well_83,7/05/2022,0,0
well_83,8/05/2022,0,0
well_83,9/05/2022,0,0
well_83,10/05/2022,0,0
well_83,11/05/2022,102,0
well_83,12/05/2022,610,0
well_83,13/05/2022,607,0
well_83,14/05/2022,503,0
well_83,15/05/2022,521,0
well_83,16/05/2022,439,0
well_83,17/05/2022,353,0
well_83,18/05/2022,368,0
well_83,19/05/2022,499,0
well_83,20/05/2022,524,0
well_83,21/05/2022,142,0
well_83,22/05/2022,618,0
well_83,23/05/2022,612,0
well_83,24/05/2022,590,0
well_83,25/05/2022,620,0
well_83,26/05/2022,616,0
well_83,27/05/2022,580,0
well_83,28/05/2022,561,0
well_83,29/05/2022,590,0
well_83,30/05/2022,555,5
well_83,31/05/2022,555,20
well_83,1/06/2022,255,25
well_83,2/06/2022,579,45
well_83,3/06/2022,585,11
well_83,4/06/2022,572,3
well_83,5/06/2022,565,11
well_83,6/06/2022,540,4
well_83,7/06/2022,554,44
well_83,8/06/2022,541,25
well_83,9/06/2022,515,23
well_83,10/06/2022,507,23
well_83,11/06/2022,505,16
well_83,12/06/2022,479,16
well_83,13/06/2022,444,16
well_83,14/06/2022,496,16
well_83,15/06/2022,491,16
well_83,16/06/2022,486,16
well_83,17/06/2022,479,51
well_83,18/06/2022,464,40
well_83,19/06/2022,584,40
well_83,20/06/2022,446,34
well_83,21/06/2022,451,61
well_83,22/06/2022,444,59
well_83,23/06/2022,438,47
well_83,24/06/2022,447,59
well_83,25/06/2022,450,60
well_83,26/06/2022,448,60
well_83,27/06/2022,447,61
well_83,28/06/2022,442,54
well_83,29/06/2022,434,49
well_83,30/06/2022,425,3
well_83,1/07/2022,412,3
well_83,2/07/2022,411,3
well_83,3/07/2022,410,3
well_83,4/07/2022,406,3
well_83,5/07/2022,213,3
well_83,6/07/2022,360,3
well_83,7/07/2022,263,3
well_83,8/07/2022,426,63
well_83,9/07/2022,416,63
well_83,10/07/2022,405,62
well_83,11/07/2022,397,66
well_83,12/07/2022,392,66
well_83,13/07/2022,383,59
well_83,14/07/2022,381,56
well_83,15/07/2022,370,58
well_83,16/07/2022,365,53
well_83,17/07/2022,356,49
well_83,18/07/2022,350,6
well_83,19/07/2022,350,69
well_83,20/07/2022,349,67
well_83,21/07/2022,359,64
well_83,22/07/2022,360,64
well_83,23/07/2022,345,64
well_83,24/07/2022,346,64
well_83,25/07/2022,288,64
well_83,26/07/2022,334,64
well_83,27/07/2022,338,64
well_83,28/07/2022,351,64
well_83,29/07/2022,342,66
well_83,30/07/2022,343,66
well_83,31/07/2022,350,82
well_83,1/08/2022,352,80
well_83,2/08/2022,128,80
well_83,3/08/2022,204,854
well_83,4/08/2022,790,854
well_83,5/08/2022,583,680
well_83,6/08/2022,766,951
well_83,7/08/2022,776,900
well_83,8/08/2022,504,900
well_83,9/08/2022,574,930
well_83,10/08/2022,782,942
well_83,11/08/2022,781,995
well_83,12/08/2022,755,995
well_83,13/08/2022,596,995
well_83,14/08/2022,0,0
well_83,15/08/2022,312,1249
well_83,16/08/2022,732,1249
well_83,17/08/2022,738,1249
well_83,18/08/2022,552,1249
well_83,19/08/2022,722,1249
well_83,20/08/2022,739,1155
well_83,21/08/2022,793,1361
well_83,22/08/2022,767,1379
well_83,23/08/2022,787,1384
well_83,24/08/2022,563,1572
well_83,25/08/2022,1058,1536
well_83,26/08/2022,1104,1558
well_83,27/08/2022,1104,1280
well_83,28/08/2022,1104,1300
well_83,29/08/2022,1104,1340
well_83,30/08/2022,761,1360
well_83,31/08/2022,730,1360
well_83,1/09/2022,743,1380
well_83,2/09/2022,883,1380
well_83,3/09/2022,883,1380
well_83,4/09/2022,883,1380
well_83,5/09/2022,883,1380
well_83,6/09/2022,883,1380
well_83,7/09/2022,1679,1380
well_83,8/09/2022,1679,1380
well_83,9/09/2022,1679,1442
well_83,10/09/2022,1158,1344
well_83,11/09/2022,1162,1371
well_83,12/09/2022,1141,1385
well_83,13/09/2022,1141,1385
well_83,14/09/2022,1141,1285
well_83,15/09/2022,1141,1315
well_83,16/09/2022,429,1315
well_83,17/09/2022,0,0
well_83,18/09/2022,0,0
well_83,19/09/2022,613,1331
well_83,20/09/2022,1106,1280
well_83,21/09/2022,405,1280
well_83,22/09/2022,865,1033
well_83,23/09/2022,865,1033
well_83,24/09/2022,865,1033
well_83,25/09/2022,865,1033
well_83,26/09/2022,865,1033
well_83,27/09/2022,865,1033
well_83,28/09/2022,865,1033
well_83,29/09/2022,865,1033
well_83,30/09/2022,865,1431
well_83,1/10/2022,865,1431
well_83,2/10/2022,837,1415
well_83,3/10/2022,837,1427
well_83,4/10/2022,837,1430
well_83,5/10/2022,837,1436
well_83,6/10/2022,832,1438
well_83,7/10/2022,1045,1440
well_83,8/10/2022,1010,1340
well_83,9/10/2022,1041,1345
well_83,10/10/2022,411,1345
well_83,11/10/2022,0,0
well_83,12/10/2022,851,1560
well_83,13/10/2022,965,1580
well_83,14/10/2022,965,1580
well_83,15/10/2022,965,1580
well_83,16/10/2022,965,1580
well_83,17/10/2022,965,1580
well_83,18/10/2022,965,1580
well_83,19/10/2022,965,1580
well_83,20/10/2022,965,1580
well_83,21/10/2022,824,1580
well_83,22/10/2022,961,616
well_83,23/10/2022,961,1624
well_83,24/10/2022,958,1596
well_83,25/10/2022,741,1615
well_83,26/10/2022,934,1632
well_83,27/10/2022,934,1632
well_83,28/10/2022,823,1550
well_83,29/10/2022,963,1540
well_83,30/10/2022,181,1540
well_83,31/10/2022,577,1555
well_83,1/11/2022,1016,1606
well_83,2/11/2022,984,1613
well_83,3/11/2022,1079,1710
well_83,4/11/2022,1079,1710
well_83,5/11/2022,1079,1710
well_83,6/11/2022,1079,1710
well_83,7/11/2022,1079,1710
well_83,8/11/2022,1079,1710
well_83,9/11/2022,1079,1710
well_83,10/11/2022,1079,1710
well_83,11/11/2022,640,1466
well_83,12/11/2022,917,1528
well_83,13/11/2022,970,1457
well_83,14/11/2022,881,1454
well_83,15/11/2022,1009,1505
well_83,16/11/2022,992,1518
well_83,17/11/2022,984,1519
well_83,18/11/2022,969,1522
well_83,19/11/2022,830,1520
well_83,20/11/2022,913,1397
well_83,21/11/2022,1104,1503
well_83,22/11/2022,969,1503
well_83,23/11/2022,944,1558
well_83,24/11/2022,497,1586
well_83,25/11/2022,497,1586
well_83,26/11/2022,497,1586
well_83,27/11/2022,497,1586
well_83,28/11/2022,497,1586
well_83,29/11/2022,497,1586
well_83,30/11/2022,497,1586
well_83,1/12/2022,497,1586
well_83,2/12/2022,188,1378
well_83,3/12/2022,768,1218
well_83,4/12/2022,989,1218
well_83,5/12/2022,530,1218
well_83,6/12/2022,0,0
well_83,7/12/2022,0,1564
well_83,8/12/2022,587,1532
well_83,9/12/2022,522,1508
well_83,10/12/2022,601,1498
well_83,11/12/2022,581,1485
well_83,12/12/2022,188,1485
well_83,13/12/2022,0,0
well_83,14/12/2022,0,0
well_83,15/12/2022,357,1485
well_83,16/12/2022,634,1485
well_83,17/12/2022,618,1485
well_83,18/12/2022,600,1485
well_83,19/12/2022,600,1485
well_83,20/12/2022,563,1485
well_83,21/12/2022,462,1485
well_83,22/12/2022,391,1485
well_83,23/12/2022,646,1359
well_83,24/12/2022,593,1345
well_83,25/12/2022,721,1345
well_83,26/12/2022,710,1344
well_83,27/12/2022,697,1346
well_83,28/12/2022,683,1363
well_83,29/12/2022,677,1363
well_83,30/12/2022,669,1358
well_83,31/12/2022,659,1280
well_83,1/01/2023,532,1240
well_83,2/01/2023,578,1339
well_83,3/01/2023,579,1383
well_83,4/01/2023,561,1379
well_83,5/01/2023,568,1390
well_83,6/01/2023,535,1390
well_83,7/01/2023,541,1390
well_83,8/01/2023,535,1400
well_83,9/01/2023,533,1447
well_83,10/01/2023,530,1444
well_83,11/01/2023,512,1431
well_83,12/01/2023,508,1431
well_83,13/01/2023,516,1418
well_83,14/01/2023,504,1418
well_83,15/01/2023,496,1425
well_83,16/01/2023,509,1421
well_83,17/01/2023,568,1655
well_83,18/01/2023,466,1655
well_83,19/01/2023,568,1655
well_83,20/01/2023,527,1400
well_83,21/01/2023,562,1513
well_83,22/01/2023,552,1540
well_83,23/01/2023,556,1595
well_83,24/01/2023,375,1595
well_83,25/01/2023,118,1342
well_83,26/01/2023,777,1505
well_83,27/01/2023,686,1505
well_83,28/01/2023,715,1533
well_83,29/01/2023,719,1533
well_83,30/01/2023,742,1538
well_83,31/01/2023,232,1363
well_83,1/02/2023,763,1524
well_83,2/02/2023,657,1511
well_83,3/02/2023,764,1511
well_83,4/02/2023,788,1515
well_83,5/02/2023,763,1590
well_83,6/02/2023,764,1574
well_83,7/02/2023,740,1560
well_83,8/02/2023,765,1567
well_83,9/02/2023,687,1554
well_83,10/02/2023,709,1575
well_83,11/02/2023,706,1562
well_83,12/02/2023,709,1569
well_83,13/02/2023,605,1332
well_83,14/02/2023,538,1140
well_83,15/02/2023,559,1190
well_83,16/02/2023,489,1140
well_83,17/02/2023,0,0
well_83,18/02/2023,0,0
well_83,19/02/2023,0,0
well_83,20/02/2023,0,0
well_83,21/02/2023,0,0
well_83,22/02/2023,0,0
well_83,23/02/2023,0,0
well_83,24/02/2023,0,0
well_83,25/02/2023,0,0
well_83,26/02/2023,0,0
well_83,27/02/2023,0,0
well_83,28/02/2023,0,0
well_83,1/03/2023,0,0
well_83,2/03/2023,0,0
well_83,3/03/2023,0,0
well_83,4/03/2023,0,0
well_83,5/03/2023,300,978
well_83,6/03/2023,1022,880
well_83,7/03/2023,929,983
well_83,8/03/2023,868,860
well_83,9/03/2023,897,957
well_83,10/03/2023,854,952
well_83,11/03/2023,1034,974
well_83,12/03/2023,1010,981
well_83,13/03/2023,1001,972
well_83,14/03/2023,636,0
well_83,15/03/2023,0,0
well_83,16/03/2023,0,0
well_83,17/03/2023,0,0
well_83,18/03/2023,0,0
well_83,19/03/2023,0,0
well_83,20/03/2023,0,0
well_83,21/03/2023,0,0
well_83,22/03/2023,0,0
well_83,23/03/2023,0,0
well_83,24/03/2023,0,0
